USAF,WBAN,STATION NAME,LAT,LON
101290,99999,BREMERHAVEN,53.533,8.583
101300,99999,ELPERSBUETTEL (AUT),54.067,9.017
101310,99999,CUXHAVEN,53.867,8.7
101330,99999,SAINT MICHAELISDONN,53.983,9.15
101360,99999,NORDHOLZ,53.768,8.659
101390,99999,BREMERVOERDE (AUT),53.5,9.167
101420,99999,ITZEHOE,53.983,9.567
101430,99999,NEUMUNSTER/WASBEK,54.083,9.983
101440,99999,UETERSEN,53.65,9.7
101445,99999,HAMBURG/FINKENWERDE,53.55,9.833
101460,99999,QUICKBORN,53.733,9.883
101470,99999,HAMBURG,53.63,9.988
101480,99999,HAMBURG-STADT,53.55,9.967
101490,99999,HAMBURG FINKENWERDER,53.536,9.837
101500,99999,DOERNICK,54.167,10.35
101510,99999,DAHMESHOVED,54.2,11.1
101520,99999,PELZERHAKEN (AUT),54.083,10.883
101560,99999,LUBECK BLANKENSEE,53.805,10.719
101610,99999,BOLTENHAGEN,54,11.2
101620,99999,SCHWERIN,53.633,11.417
101624,99999,SCHWERIN PARCHIM,53.427,11.783
101630,99999,PARCHIM,53.417,11.783
101680,99999,GOLDBERG (AUT),53.6,12.1
101690,99999,ROSTOCK,54.183,12.067
101700,99999,WARNEMUENDE,54.183,12.083
101720,99999,LAAGE,53.918,12.278
101730,99999,,,
101770,99999,TETEROW,53.767,12.617
101780,99999,TUTOW,53.922,13.219
101800,99999,BARTH,54.367,12.733
101810,99999,PAROW,54.367,13.083
101840,99999,GREIFSWALD,54.1,13.4
101850,99999,NAME AND LOC UNKN,0,0
101920,99999,HERINGSDORF,53.883,14.15
101930,99999,UECKERMUENDE (AUT),53.75,14.067
101935,99999,HERINGSDORF,53.879,14.152
102000,99999,EMDEN,53.391,7.227
102020,99999,EMDEN/WOLTHUSEN,53.367,7.217
102030,99999,EMDEN/HAFEN,53.333,7.2
102040,99999,EMDEN-KNOCK,53.333,7.033
102050,99999,PAPENBURG (AUT),53.083,7.383
102130,99999,,,
102150,99999,OLDENBURG,53.183,8.167
102180,99999,AHLHORN(GAFB),52.883,8.233
102240,99999,BREMEN,53.048,8.787
102244,99999,LEMWERDER,53.15,8.617
102340,99999,ROTENBURG,53.133,9.35
102350,99999,SOLTAU,53,9.833
102380,99999,BERGEN (MIL),52.817,9.933
102420,99999,,,
102460,99999,FASSBERG,52.919,10.198
102490,99999,BOIZENBURG (AUT),53.4,10.683
102500,99999,,,
102530,99999,LUCHOW/REHBECK,52.967,11.133
102540,99999,SALZWEDEL,52.833,11.15
102610,99999,SEEHAUSEN/ALTMARK,52.9,11.733
102620,99999,WEISEN B WITTENBERGE,53.033,11.8
102640,99999,MARNITZ (AUT),53.317,11.933
102670,99999,KYRITZ (AUT),52.933,12.417
102680,99999,WAREN,53.517,12.667
102700,99999,NEURUPPIN,52.9,12.817
102720,99999,WITTSTOCK,53.2,12.517
102730,99999,BASEPOHL,53.733,12.933
102740,99999,,,
102770,99999,NEUGLOBSOW,53.15,13.033
102790,99999,NEUSTRELITZ,53.35,13.083
102800,99999,NEUBRANDENBURG,53.55,13.2
102810,99999,NEUBRANDENBURG,53.602,13.306
102860,99999,WOLDEGK,53.467,13.617
102890,99999,GRUENOW (AUT),53.317,13.933
102910,99999,ANGERMUENDE,53.033,14
103030,99999,,,
103040,99999,MEPPEN (MIL),52.717,7.317
103050,99999,LINGEN,52.517,7.317
103060,99999,RHEINE BENTLAGE,52.291,7.387
103070,99999,RHEINE/WALDHUGEL,52.267,7.433
103080,99999,NORDHORN RANGE,52.45,7.167
103084,99999,NORDHORN RANGE    &,52.45,7.167
103090,99999,AHAUS,52.083,6.95
103100,99999,,,
103120,99999,BELM,52.318,8.17
103130,99999,MUNSTER/TELGTE,51.967,7.6
103134,99999,MUNSTER/OSNABRUCK,52.133,7.683
103140,99999,HOPSTEN,52.339,7.541
103150,99999,MUNSTER OSNABRUCK,52.135,7.685
103160,99999,,,
103170,99999,OSNABRUCK/ATTERHEID,52.25,8.05
103180,99999,BORGHOLZHAUSEN,52.117,8.283
103190,99999,,,
103193,99999,PADERBORN/LIPPSTAD&,51.617,8.617
103200,99999,GUTERSLOH,51.923,8.306
103210,99999,DIEPHOLZ,52.586,8.341
103250,99999,BAD SALZUFLEN,52.1,8.75
103280,99999,DETMOLD (UK-ARMY),51.95,8.9
103340,99999,WUNSTORF,52.457,9.427
103350,99999,BUCKEBURG,52.279,9.082
103370,99999,HILDESHEIM,52.183,9.95
103380,99999,HANNOVER,52.461,9.685
103390,99999,,,
103400,99999,,,
103410,99999,,,
103430,99999,CELLE,52.591,10.022
103480,99999,BRAUNSCHWEIG WOLFSBURG,52.319,10.556
103490,99999,,,
103510,99999,,,
103520,99999,,,
103560,99999,UMMENDORF(AUT),52.167,11.183
103570,99999,,,
103590,99999,GARDELEGEN (AUT),52.517,11.4
103610,99999,MAGDEBURG,52.117,11.583
103620,99999,MAGDENBURG,52.067,11.617
103630,99999,,,
103640,99999,,,
103650,99999,GENTHIN (AUT),52.383,12.167
103660,99999,,,
103680,99999,WIESENBURG,52.117,12.467
103700,99999,BRANDENBURG/BRIEST,52.433,12.45
103710,99999,,,
103760,99999,BARUTH,52.117,13.617
103780,99999,POTSDAM (SOR),52.367,13.083
103790,99999,POTSDAM,52.383,13.067
103800,99999,POTSDAM,52.383,13.05
103810,99999,BERLIN/DAHLEM,52.467,13.3
103820,99999,TEGEL,52.56,13.288
103830,99999,,,
103840,99999,TEMPELHOF,52.473,13.404
103850,99999,SCHONEFELD,52.38,13.523
103860,99999,,,
103870,99999,,,
103890,99999,BERLIN/ALEXANDERPLZ,52.517,13.417
103930,99999,LINDENBERG,52.217,14.117
103940,99999,LINDENBERG,52.217,14.117
103950,99999,TROLLENBERG-BEESKOW,52.167,14.117
103960,99999,MANSCHNOW,52.55,14.55
103980,99999,FRANKFURT /ODER,52.367,14.517
104000,99999,DUSSELDORF,51.289,6.767
104010,99999,BRUGGEN (RAF),51.2,6.133
104020,99999,WILDENRATH(GAFB),51.117,6.217
104030,99999,MOENCHENGLADBACH,51.233,6.5
104040,99999,KALKAR (MIL COMM),51.75,6.283
104043,99999,KALKAR (MIL COMM),51.683,6.167
104050,99999,LAARBRUCH (RAF),51.6,6.15
104060,99999,BOCHOLT,51.833,6.533
104070,99999,,,
104090,99999,ESSEN/MUELHEIM,51.4,6.967
104100,99999,ESSEN/MULHEIM,51.4,6.967
104160,99999,DORTMUND,51.518,7.612
104180,99999,LUEDENSCHEID,51.25,7.65
104183,99999,DORTMUND/WICKEDE  &,,
104190,99999,LUDENSCHEID       &,51.233,7.6
104203,99999,ARNSBERG MENDEN,51.483,7.899
104230,99999,,,
104240,99999,WERL,51.583,7.883
104260,99999,PADERBORN LIPPSTADT,51.614,8.616
104264,99999,SOEST (UK-ARMY),51.583,8.217
104270,99999,KAHLER ASTEN(MOUNT),51.183,8.483
104300,99999,BAD LIPPSPRINGE,51.783,8.833
104310,99999,EGGEGEBIRGE,51.833,8.95
104320,99999,KOETERBERG (AUT),51.85,9.317
104330,99999,LUEGDE-PAENBRUCH,51.867,9.267
104340,99999,FLECHTDORF,51.333,8.85
104350,99999,WARBURG (AUT),51.5,9.183
104360,99999,KASSEL CALDEN,51.408,9.378
104370,99999,FRITZLAR-KASSELER W,51.133,9.283
104374,99999,MONCHENGLADBACH,51.23,6.504
104380,99999,KASSEL,51.3,9.45
104390,99999,FRITZLAR,51.115,9.286
104400,99999,FLECHTDORF,51.317,8.8
104410,99999,SCHAUNBERG-ELGERSHAUSEN,51.283,9.367
104420,99999,ALFELF,51.967,9.8
104440,99999,GOETTINGEN,51.55,9.95
104480,99999,KALTENEBER,51.333,10.167
104490,99999,LEINEFELDE (AUT),51.4,10.317
104500,99999,,,
104510,99999,,,
104520,99999,BRAUNLAGE,51.733,10.6
104530,99999,BROCKEN (PEAK),51.8,10.617
104540,99999,WERNIGERODE (AUT),51.85,10.767
104550,99999,SCHIERKE (AUT),51.767,10.667
104560,99999,,,
104570,99999,,,
104580,99999,HARZGERODE,51.65,11.133
104600,99999,ARTERN,51.383,11.3
104660,99999,HALLE-KROELLWITZ,51.517,11.95
104680,99999,OPPIN,51.55,12.067
104690,99999,LEIPZIG HALLE,51.424,12.236
104700,99999,LEIPZIG /MOCKAU,51.4,12.417
104710,99999,LEIPZIG-HOLZHAUSEN,51.317,12.45
104720,99999,,,
104730,99999,,,
104740,99999,WITTENBERG,51.883,12.65
104750,99999,,,
104760,99999,HOLZDORF,51.768,13.168
104770,99999,,,
104790,99999,COLOMBERG,51.3,13.017
104800,99999,OSCHATZ,51.3,13.1
104810,99999,,,
104820,99999,,,
104860,99999,WAHNSDORF,51.117,13.683
104880,99999,DRESDEN,51.133,13.767
104900,99999,DOBERLUG/KIRCHHAIN,51.65,13.583
104910,99999,,,
104920,99999,COTTBUS (FLUGPLATZ),51.767,14.3
104930,99999,PRESCHEN,51.667,14.633
104940,99999,,,
104960,99999,COTTBUS,51.783,14.317
104970,99999,,,
104980,99999,,,
104990,99999,GOERLITZ,51.167,14.95
105000,99999,GEILENKIRCHEN,50.961,6.042
105010,99999,AACHEN,50.783,6.1
105020,99999,NORVENICH,50.831,6.658
105030,99999,AACHEN/MERZBRUCK,50.817,6.183
105040,99999,EIFEL,50.65,6.283
105060,99999,NUERBURG-BARWEILER,50.367,6.867
105080,99999,BLANKENHEIM,50.45,6.65
105090,99999,BUTZWEILERHOF(BAFB),50.983,6.9
105100,99999,NUERBURG,50.333,6.95
105120,99999,,,
105130,99999,KOLN BONN,50.866,7.143
105140,99999,MENDIG,50.366,7.315
105150,99999,BENDORF,50.417,7.583
105170,99999,BONN/FRIESDORF(AUT),50.7,7.15
105180,99999,BONN-HARDTHOEHE,50.7,7.033
105190,99999,BONN-ROLEBER,50.733,7.2
105260,99999,BAD MARIENBERG,50.667,7.967
105320,99999,GIESSEN,50.583,8.7
105325,99999,FRIEDBERG (USA-HP),50.333,8.733
105330,99999,GIESSEN (USA-HP),50.6,8.733
105350,99999,WAHLEN (AUT),50.817,9.133
105360,99999,FULDA(USA\AF),50.55,9.65
105390,99999,,,
105420,99999,BAD HERSFELD (AHP),50.867,9.717
105440,99999,WASSERKUPPE (MOUNT),50.5,9.95
105445,99999,MELLENDORF,50.533,9.633
105460,99999,KALTENNORDHEIM(AUT),50.633,10.15
105480,99999,MEININGEN,50.567,10.383
105490,99999,GROSSER INSELSBERG,50.85,10.467
105500,99999,,,
105510,99999,SUHL,50.617,10.667
105520,99999,SCHMUECKE (RIDGE),50.65,10.767
105536,99999,ALTENBURG NOBITZ,50.982,12.506
105540,99999,ERFURT,50.98,10.958
105550,99999,WEIMAR,50.983,11.317
105560,99999,,,
105570,99999,NEUHAUS,50.5,11.133
105580,99999,SONNEBERG/NEUFANG,50.383,11.183
105590,99999,,,
105600,99999,,,
105610,99999,,,
105620,99999,,,
105640,99999,SCHLEIZ (AUT),50.567,11.817
105650,99999,OSTERFELD (AUT),51.083,11.933
105670,99999,GERA/LEUMNITZ,50.883,12.133
105690,99999,PLAUEN (AUT),50.483,12.133
105730,99999,,,
105740,99999,CARLSFELD,50.433,12.617
105750,99999,AUE,50.6,12.717
105760,99999,,,
105770,99999,CHEMNITZ,50.8,12.867
105780,99999,FICHTELBERG MTN,50.433,12.95
105790,99999,MARIENBERG,50.65,13.15
105820,99999,ZINNWALD/GEORGENFE,50.733,13.75
105910,99999,LICHTENHAIN-MITTELD,50.933,14.217
105970,99999,BOGUS GERMAN,,
106070,99999,SPANGDAHLEM AB,49.973,6.693
106074,99999,BITBURG,49.945,6.565
106090,99999,TRIER/PETRISBERG,49.75,6.667
106100,99999,BITBURG(US ARMY),49.95,6.567
106130,99999,BUCHEL,50.174,7.063
106140,99999,RAMSTEIN AB,49.437,7.6
106145,99999,PIRMASEN (USA-HP),49.217,7.617
106150,99999,DEUSELBACH,49.767,7.05
106156,99999,BIRKENFELD,49.65,7.183
106160,99999,FRANKFURT HAHN,49.949,7.264
106161,99999,MAGDEBURG,52.074,11.626
106162,99999,SIEGERLAND,50.708,8.083
106163,99999,ZWEIBRUCKEN,49.21,7.401
106164,99999,COCHSTEDT,51.855,11.419
106170,99999,TRABEN-TRARBACH,49.967,7.117
106180,99999,IDAR-OBERSTEIN(MIL),49.7,7.333
106190,99999,BAUMHOLDER AAF,49.65,7.3
106260,99999,PFERDSFELD (GER-AF),49.85,7.6
106265,99999,BAD KREUZNACH AAF &,49.85,7.883
106270,99999,BAD KREUZNACH AAF,49.85,7.883
106280,99999,GEISENHEIM,49.983,7.95
106290,99999,OFFENTHAL (RADAR),49.983,8.717
106320,99999,FINTHEN (USA-AF),49.967,8.15
106325,99999,EGELSBACH,49.961,8.642
106330,99999,WIESBADEN AAF,50.05,8.325
106334,99999,MEBSTETTEN / ALBSTADT,50.117,9.117
106335,99999,FINTHEN (USA-AF)  &,49.967,8.15
106350,99999,KLEINER FELDBERG,50.217,8.45
106370,99999,FRANKFURT MAIN,50.026,8.543
106380,99999,MAURICE ROSE(USAHP),50.183,8.65
106390,99999,LANGEN,50.017,8.667
106400,99999,OFFENBACH-M,50.1,8.733
106405,99999,MAURICE ROSE(USAHP),50.183,8.667
106410,99999,OFFENBACH WETTERPAR,50.083,8.783
106420,99999,HANAU AAF,50.169,8.962
106430,99999,BABENHAUSEN,49.95,8.967
106450,99999,BREITSOL (AUT),49.9,9.433
106460,99999,NEUHUTTEN-SPESSART,50.017,9.417
106480,99999,MICHELSTADT/VIELBRU,49.717,9.1
106530,99999,GIEBELSTADT AAF,49.648,9.966
106550,99999,WURZBURG (USA-AF),49.767,9.967
106570,99999,WERTHEIM (USA-HP),49.75,9.5
106580,99999,BAD KISSINGEN,50.2,10.083
106585,99999,SCHWEINFURT AHP,50.047,10.171
106590,99999,KITZINGEN(US ARMY),49.75,10.2
106595,99999,VILSECK AAF,49.634,11.767
106596,99999,HEIDELBERG AHP,49.383,8.65
106597,99999,LANDSTUHL AHP,49.403,7.536
106600,99999,,,
106690,99999,KITZINGEN AAF,49.743,10.201
106700,99999,,,
106710,99999,COBURG,50.283,10.983
106750,99999,BAMBERG (USA-AF),49.883,10.917
106755,99999,BAMBERG (USA-AF),49.917,10.917
106770,99999,BAYREUTH,49.984,11.639
106780,99999,GRADFFENWOHR,49.7,11.933
106810,99999,,,
106840,99999,HOF,50.283,11.85
106850,99999,HOF PLAUEN,50.289,11.855
106870,99999,GRAFENWOHR AAF,49.699,11.94
106874,99999,HERZO BASE (USA-HP),49.583,10.917
106875,99999,ERLANGEN (USA-AF),49.583,11.033
106880,99999,WEIDEN (MIL/MET),49.667,12.183
107000,99999,,,
107020,99999,KARLSRUHE/BADEN-B,48.783,8.083
107040,99999,BERUS,49.283,6.683
107050,99999,,,
107060,99999,THOLEY,49.483,7.05
107070,99999,,,
107080,99999,SAARBRUCKEN,49.215,7.11
107090,99999,SAARBRUECKEN,49.25,6.933
107100,99999,,,
107110,99999,,,
107120,99999,SEMBACH (USAFB),49.5,7.867
107140,99999,ZWEIBRUECKEN,49.217,7.4
107170,99999,PIRMASENS (USA-HP),49.217,7.617
107220,99999,KARLSRUHE/BADEN-BAD,48.783,8.083
107230,99999,NEUSTADT/WEINSTR.,49.367,8.133
107240,99999,WEINBIET (AUT),49.383,8.117
107250,99999,BADEN-OOS,48.8,8.183
107260,99999,,,
107270,99999,KARLSRUHE (USA-AF),49.033,8.367
107275,99999,KARLSRUHE BADEN BADEN,48.779,8.081
107280,99999,COLEMAN AAF / COLEMAN BARRACK,49.564,8.463
107290,99999,MANNHEIM CITY,49.473,8.514
107295,99999,COLEMAN (USA-AF)  &,49.567,8.467
107320,99999,,,
107330,99999,WAIBSTADT,49.3,8.9
107340,99999,HEIDELBERG AAF,49.4,8.65
107345,99999,HEIDELBERG AHP,49.393,8.652
107350,99999,SINSHEIM (AUT),49.25,8.883
107360,99999,MUEHLACKER (AUT),48.967,8.867
107370,99999,STUTTGART,48.767,9.183
107380,99999,STUTTGART,48.69,9.222
107390,99999,STUTTGART/SCHNARREN,48.833,9.2
107420,99999,OEHRINGEN,49.217,9.517
107430,99999,NIEDERSTETTEN,49.392,9.958
107450,99999,SCHWABISCH HALL,49.118,9.784
107460,99999,,,
107520,99999,ILLESHEIM AHP,49.474,10.388
107550,99999,ANSBACH AHP / KATTERBACH GERM,49.308,10.639
107552,99999,,,
107610,99999,WEISSENBURG,49.017,10.967
107620,99999,FURTH (USA-HP),49.5,10.967
107630,99999,NURNBERG,49.499,11.078
107635,99999,FURTH (USA-HP),49.5,10.967
107640,99999,FEUCHT(USA\AF),49.383,11.167
107650,99999,ROTH,49.218,11.1
107655,99999,FEUCHT AAF,49.383,11.167
107710,99999,KUEMMERSBRUCK,49.433,11.9
107715,99999,HOHENFELS (USA-AF)&,49.217,11.833
107750,99999,HOHENFELS AAF,49.218,11.836
107760,99999,REGENSBURG/OBERHUB,49.05,12.1
107770,99999,GELBELSEE,48.95,11.433
107780,99999,,,
107880,99999,STRAUBING,48.833,12.567
107910,99999,GROSSER ARBER (MTN),49.117,13.133
107960,99999,ZWIESEL (AUT),49.033,13.233
108030,99999,FREIBURG (CIV/FAFB),48,7.85
108040,99999,,,
108050,99999,LAHR,48.369,7.828
108051,99999,BADEN OOS,48.791,8.187
108055,99999,,,
108060,99999,,,
108100,99999,,,
108150,99999,FREUDENSTADT,48.45,8.417
108180,99999,KLIPPENECK (CLIFF),48.1,8.75
108260,99999,TUBINGEN,48.517,9.05
108270,99999,MESSSTETTEN,48.183,9
108280,99999,SIGMARINGEN,48.1,9.25
108320,99999,TUERKHEIM,48.583,9.783
108330,99999,,,
108340,99999,RIEDLINGEN (AUT),48.167,9.5
108350,99999,GOPPINGEN(US ARMY),48.717,9.7
108354,99999,GOPPINGEN (USA-AF),48.717,9.7
108360,99999,STOETTEN,48.667,9.867
108365,99999,,,
108370,99999,LAUPHEIM,48.22,9.91
108380,99999,ULM (MIL/MET),48.383,9.95
108390,99999,ULM/WILHELMSBURG  &,48.4,9.983
108400,99999,,,
108410,99999,,,
108450,99999,LEIPHEIM(GAFB),48.433,10.233
108460,99999,,,
108500,99999,HARBURG (AUT),48.783,10.7
108520,99999,AUGSBURG,48.425,10.932
108522,99999,AUGSBURG/MULHAUSEN,48.433,10.933
108523,99999,AUGSBURG/MULHAUSEN,48.433,10.933
108530,99999,NEUBURG,48.711,11.212
108560,99999,LECHFELD,48.186,10.861
108570,99999,LANDSBERG LECH,48.071,10.906
108580,99999,FURSTENFELDBRUCK,48.206,11.267
108590,99999,OBERPFAFFENHOFEN,48.083,11.283
108600,99999,INGOLSTADT MANCHING,48.716,11.534
108605,99999,SIEGENBERG G.R.(MIL,48.75,11.8
108620,99999,SIEGENBURG(MIL/MET),48.75,11.8
108630,99999,WEIHENSTEPHAN-DURNA,48.4,11.7
108640,99999,NEUBIBERG (GER-AFB),48.067,11.633
108644,99999,OBERPFAFFENHOFEN,48.081,11.283
108645,99999,MUNICH/PERLACHER,48.083,11.6
108646,99999,BAYREUTH/BINDLACHER,49.983,11.633
108650,99999,MUNICH,48.133,11.55
108660,99999,MUNCHEN,48.354,11.786
108670,99999,OBERSCHLEISSHEIM,48.233,11.55
108680,99999,MUENCHEN-OBERSCHLEI,48.244,11.553
108690,99999,ERDING,48.322,11.949
108700,99999,MUNICH ARPT,48.35,11.783
108710,99999,FUERHOLZEN,48.333,11.617
108750,99999,MUHLDORF,48.283,12.5
108760,99999,,,
108930,99999,PASSAU,48.583,13.467
108940,99999,,,
108950,99999,FUERSTENZELL,48.55,13.35
109000,99999,BREMGARTEN(GAFB),47.9,7.617
109080,99999,FELDBERG/SCHWARZWAL,47.883,8
109120,99999,DONAUESCHINGEN VILLINGEN,47.973,8.522
109210,99999,NEUHAUSEN OB ECK,47.983,8.9
109290,99999,KONSTANZ,47.683,9.183
109340,99999,FRIEDRICHSHAFEN,47.65,9.483
109350,99999,FRIEDRICHSHAFEN,47.671,9.511
109353,99999,FRIEDRICHSHAFEN,47.667,9.517
109360,99999,,,
109460,99999,KEMPTEN/DURACH,47.717,10.333
109470,99999,ALLGAU,47.989,10.24
109480,99999,OBERSTDORF,47.4,10.283
109530,99999,KAUFBEUREN(GAFB),47.867,10.617
109540,99999,ALTENSTADT,47.833,10.867
109543,99999,ALTENSTADT (GAM)  &,47.833,10.867
109610,99999,ZUGSPITZE MOUNTAIN,47.417,10.983
109620,99999,HOHENPEISSENBERG,47.8,11.017
109630,99999,GARMISCH (USA-HP),47.483,11.067
109650,99999,MITTENWALD,47.417,11.267
109710,99999,BAD TOLZ (USA-AF),47.767,11.6
109711,99999,BAD TOLZ (USA-AF) &,47.767,11.6
109720,99999,,,
109800,99999,WENDELSTEIN MTN,47.7,12.017
109820,99999,CHIEMING (AUT),47.883,12.533
109970,99999,,,
109973,99999,ALTENSTADT (GAM)  &,47.833,10.867
109999,99999,,,
110010,99999,WOLFSEGG,48.1,13.667
110030,99999,RIED IM INNKREIS,48.217,13.483
110050,99999,SCHAERDING/SUBEN,48.4,13.433
110080,99999,ROHRBACH,48.567,14
110090,99999,WELS/FLUGFELD,48.183,14.033
110100,99999,LINZ,48.233,14.188
110110,99999,HORSCHING (AUS-AFB),48.233,14.183
110120,99999,KREMSMUENSTER,48.05,14.133
110130,99999,STADT HAAG/HEIMBERG,48.117,14.617
110140,99999,KOENIGSWIESEN,48.4,14.833
110150,99999,FREISTADT,48.5,14.5
110160,99999,FREISTADT-FLUGFELD,48.517,14.417
110161,99999,WIENER NEUSTADT EAST,47.843,16.26
110162,99999,LUGPLATZ VOSLAU,47.967,16.267
110163,99999,PUNITZ / GUESSING,47.15,16.317
110164,99999,OBEROSTERREICH / FREISTADT,48.517,14.417
110165,99999,WIENER NEUSTADT,47.85,16.25
110170,99999,FREISTADT,48.517,14.5
110180,99999,AMSTETTEN,48.1,14.9
110190,99999,ALLENTSTEIG,48.683,15.367
110200,99999,STIFT ZWETTL,48.617,15.2
110210,99999,LITSCHAU,48.95,15.033
110220,99999,RETZ,48.767,15.95
110230,99999,GARS AM KAMP,48.583,15.667
110240,99999,JAUERLING,48.333,15.333
110250,99999,WEITRA,48.7,14.883
110260,99999,KREMS/LANGENLOIS GNEIXENDORF,48.45,15.633
110270,99999,STOCKERAU,48.4,16.2
110280,99999,ST. POELTEN,48.183,15.617
110300,99999,TULLN,48.321,16.112
110320,99999,POYSDORF,48.667,16.633
110330,99999,BREITENFORT,48.15,16.133
110340,99999,WIEN/INNERE STADT,48.2,16.367
110350,99999,WIEN/HOHE WARTE,48.25,16.367
110360,99999,SCHWECHAT,48.11,16.57
110370,99999,GROSSENZERSDORF,48.2,16.567
110380,99999,RAUCHENWARTH BEI SCHWECHAT,48.067,16.533
110390,99999,SPITZERBERG AIRPORT,48.1,16.933
110400,99999,WIEN/UNTERLAA,48.133,16.417
110510,99999,RANSHOFEN,48.217,13.033
110520,99999,FELDKIRCHEN,48.067,13.067
110530,99999,RIED IM INNKREIS,48.217,13.483
110550,99999,SCHAERDING,48.467,13.433
110590,99999,WELS/SCHLEISSHEIM,48.167,14.067
110600,99999,LINZ/STADT,48.3,14.283
110700,99999,KREMS,48.417,15.617
110750,99999,LANGENOIS (AUT),48.467,15.7
110780,99999,LILIENFELD/TARSCHBERG,48.033,15.583
110800,99999,WIEN/MARIABRUNN,48.2,16.233
110810,99999,BADEN,48,16.233
110820,99999,GUMPOLDSKIRCHEN,48.033,16.283
110830,99999,LEISER BERGE,48.567,16.367
110850,99999,ZWERNDORF-MARCHEGG,48.333,16.833
110900,99999,WEIN-DONAUFELD,48.25,16.433
111010,99999,BREGENZ,47.5,9.75
111030,99999,HOHENEMS/DORNBIRN FLUGFELD,47.383,9.7
111050,99999,FELDKIRCH,47.267,9.617
111060,99999,LAZ/MUTTERSBERG,47.183,9.817
111090,99999,ST ANTON AM ARLBERG,47.133,10.317
111100,99999,GALZIG,47.133,10.233
111120,99999,LANDECK,47.14,10.564
111130,99999,NAUDERS,46.883,10.483
111140,99999,REUTTE/HOEFEN ARPT,47.467,10.7
111150,99999,VILS BEI REUTTE,47.567,10.6
111160,99999,REUTTE/TIROL,47.5,10.75
111190,99999,SEEFELD,47.317,11.183
111200,99999,INNSBRUCK,47.26,11.344
111210,99999,INNSBRUCK-FLUGHAFEN,47.25,11.35
111220,99999,SCHWAZ (HELIPORT),47.333,11.7
111240,99999,VALLUGA (RADAR),47.15,10.2
111260,99999,PATSCHERKOFEL,47.217,11.467
111270,99999,OBERGURGL,46.867,11.033
111280,99999,BRENNER,47,11.517
111290,99999,PASSO DEL BRENNERO,47,11.5
111300,99999,KUFSTEIN,47.583,12.167
111320,99999,SAINT JOHANN/TIROL,47.517,12.45
111330,99999,ST. JOHANN IN TIROL,47.517,12.45
111340,99999,GERLOS,47.217,12.033
111350,99999,HAHNENKAMM/EHRENBACHHOEHE,47.417,12.367
111360,99999,KRIMML,47.233,12.183
111370,99999,MARIA ALM,47.4,12.9
111380,99999,ALPINZENTRUM RUDOLFSHUETTE,47.133,12.633
111390,99999,ANNABERG IM LAMMERTAL,47.55,13.433
111400,99999,LOFER,47.583,12.7
111410,99999,BISCHOFSHOFEN,47.4,13.217
111420,99999,ST. JOHANN/PONGAU,47.317,13.183
111430,99999,ZELL AM SEE-FLUGFELD,47.3,12.783
111440,99999,ZELL AM SEE (AUT),47.333,12.8
111450,99999,BAD GASTEIN,47.117,13.133
111460,99999,SONNBLICK,47.05,12.95
111470,99999,RADSTADT,47.383,13.45
111480,99999,ST. MICHAEL IM LUNGAU,47.1,13.65
111490,99999,OBERTAUERN,47.25,13.567
111500,99999,SALZBURG,47.793,13.004
111510,99999,SEEWALCHEN/ATTERSEE,47.95,13.6
111520,99999,MATTSEE,47.983,13.1
111530,99999,MONDSEE,47.85,13.367
111540,99999,GMUNDEN,47.9,13.8
111550,99999,FEUERKOGEL,47.817,13.717
111560,99999,BAD ISCHL,47.717,13.633
111570,99999,AIGEN/ENNSTAL (MIL),47.533,14.133
111580,99999,BOGUS AUSTRIAN,47.117,13.733
111590,99999,PYHRNPASS,47.617,14.3
111600,99999,HIEFLAU,47.6,14.75
111610,99999,PRAEBICHL,47.517,14.95
111620,99999,MAUTERNDORF,47.133,13.683
111630,99999,STOLZALPE (MOUNT),47.117,14.2
111640,99999,ZIRBITZKOGEL,47.067,14.56
111650,99999,ZELTWEG,47.203,14.744
111680,99999,WALD AM SCHOBER,47.45,14.667
111690,99999,GEMEINDEALPE/MITTER,47.817,15.25
111700,99999,LUNZ,47.85,15.067
111710,99999,ST SEBASTIAN/MARIAZELL,47.8,15.3
111720,99999,MARIAZELL,47.767,15.317
111730,99999,FISHBACH,47.45,15.65
111740,99999,ST. MICHAEL/LEOBEN,47.333,15
111750,99999,BRUCK/MUR,47.417,15.267
111760,99999,KAPFENBERG-FLUGFELD,47.467,15.333
111770,99999,KUB,47.683,15.867
111800,99999,RAX/SEILBAHN-BERGSTATION,47.717,15.783
111810,99999,VOESLAU-FLUGFELD,47.967,16.267
111820,99999,WIENER NEUSTADT,47.833,16.217
111830,99999,SEMMERING,47.633,15.817
111840,99999,STUHLECK MOUNTAIN,47.567,15.783
111850,99999,MOENICHKIRCHEN,47.517,16.033
111860,99999,MOENICHKIRCHEN/OST,47.517,16.05
111890,99999,BAD TATZMANNSDORF,47.333,16.233
111900,99999,EISENSTADT,47.85,16.533
111910,99999,TRAUSDORF AIRPORT,47.8,16.567
111920,99999,KLEINZICKEN,47.2,16.333
111930,99999,BAD TATZMANNSDORF,47.333,16.217
111940,99999,NEUSIEDL AM SEE,47.95,16.85
111950,99999,PUNITZ/GUESSING FLUGFELD,47.15,16.317
112010,99999,SILLIAN,46.75,12.417
112020,99999,FELBERTAUERN/SUEDPORTAL,47.117,12.5
